fight_id,event_id,event_name,event_date,weight_class,title_fight,winner_id,method,finish_round,rounds_fought,fighter_id,fighter_name,fighter_nick_name,height,weight_lbs,reach_inches,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,kd,sig_landed,sig_atmp,str_landed,str_atmp,td_landed,td_atmp,sub_att,rev,total_sig_str_landed_head,total_sig_str_atmp_head,total_sig_str_landed_body,total_sig_str_atmp_body,total_sig_str_landed_leg,total_sig_str_atmp_leg,total_sig_str_landed_distance,total_sig_str_atmp_distance,total_sig_str_landed_clinch,total_sig_str_atmp_clinch,total_sig_str_landed_ground,total_sig_str_atmp_ground,ctrl_seconds,opponent_id,opponent_name,won,fight_seconds,prior_sig_landed_sum,prior_sig_atmp_sum,prior_str_landed_sum,prior_str_atmp_sum,prior_td_landed_sum,prior_td_atmp_sum,prior_sub_att_sum,prior_kd_sum,prior_rev_sum,prior_ctrl_seconds_sum,prior_fight_seconds_sum,prior_won_sum,prior_fight_count,pre_slpm,pre_sapm,pre_str_acc,pre_td_avg,pre_td_acc,pre_sub_avg,pre_kd_avg,pre_ctrl_pct,pre_win_pct,age_at_fight,opp_sig_landed,opp_sig_atmp,opp_td_landed,opp_td_atmp,prior_opp_sig_landed_sum,prior_opp_sig_atmp_sum,prior_opp_td_landed_sum,prior_opp_td_atmp_sum,pre_str_def,pre_td_def
6f44eaacca06a205,253de74457bd6374,PRIDE Shockwave 2003,2003-12-31,Middleweight,0,73e09f837f3b5ecc,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,44,125,81,164,0,1,2,0,36,112,4,8,4,5,34,102,9,19,1,4,0,9b5b5a75523728f3,Kazushi Sakuraba,1,900,42.0,154.0,157.0,284.0,0.0,6.0,4.0,0.0,0.0,0.0,1800.0,3.0,3,1.4,1.1666666666666667,0.2727272727272727,0.0,0.0,2.0,0.0,0.0,1.0,27.578370978781656,23,92,1,10,35.0,131.0,2.0,8.0,0.732824427480916,0.75
2f4af8be26721835,6859f67468ba8489,PRIDE Bushido 4,2004-07-19,Middleweight,0,73e09f837f3b5ecc,Decision - Split,2,2,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,40,124,58,146,0,0,0,0,22,101,16,21,2,2,28,98,12,26,0,0,0,b034747dc1d15491,Kazuhiro Nakamura,1,600,86.0,279.0,238.0,448.0,0.0,7.0,6.0,0.0,0.0,0.0,2700.0,4.0,4,1.9111111111111112,1.288888888888889,0.30824372759856633,0.0,0.0,2.0,0.0,0.0,1.0,28.128678986995208,23,73,3,3,58.0,223.0,3.0,18.0,0.7399103139013453,0.8333333333333334
e20681f19675b7b2,e62b36885ecdac27,PRIDE 29: Fists Of Fire,2005-02-20,Middleweight,0,73e09f837f3b5ecc,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,55,179,123,259,4,6,1,0,46,163,6,12,3,4,22,85,12,33,21,61,0,b4ad3a06ee4d660c,Alistair Overeem,1,900,126.0,403.0,296.0,594.0,0.0,7.0,6.0,0.0,0.0,0.0,3300.0,5.0,5,2.290909090909091,1.4727272727272727,0.31265508684863524,0.0,0.0,1.6363636363636362,0.0,0.0,1.0,28.720054757015742,43,103,1,1,81.0,296.0,6.0,21.0,0.7263513513513513,0.7142857142857143
c8c43312b98fe11e,8f2d9ee27f206f1f,PRIDE Total Elimination 2005,2005-04-23,Middleweight,0,73e09f837f3b5ecc,Submission,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,12,30,27,46,0,0,3,0,10,28,2,2,0,0,8,23,2,2,2,5,0,1ccf4e7caff270df,Dan Henderson,1,300,181.0,582.0,419.0,853.0,4.0,13.0,7.0,0.0,0.0,0.0,4200.0,6.0,6,2.585714285714286,1.7714285714285714,0.31099656357388317,0.8571428571428571,0.3076923076923077,1.5,0.0,0.0,1.0,28.889801505817932,18,41,2,5,124.0,399.0,7.0,22.0,0.6892230576441103,0.6818181818181819
d2b43e8b49ceeabf,394f55ebca199124,PRIDE Critical Countdown 2005,2005-06-26,Middleweight,0,140745cbbcb023ac,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,31,96,106,176,0,2,1,0,26,89,5,7,0,0,21,75,6,13,4,8,0,140745cbbcb023ac,Mauricio Rua,0,900,193.0,612.0,446.0,899.0,4.0,13.0,10.0,0.0,0.0,0.0,4500.0,7.0,7,2.5733333333333333,1.8933333333333333,0.315359477124183,0.8,0.3076923076923077,2.0,0.0,0.0,1.0,29.065023956194388,70,167,7,9,142.0,440.0,9.0,27.0,0.6772727272727272,0.6666666666666667
2ecf87fc0ffe8b54,b6b12014698cc345,PRIDE Critical Countdown Absolute,2006-07-01,Middleweight,0,73e09f837f3b5ecc,KO/TKO,2,2,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,27,90,46,123,1,1,0,0,22,83,4,5,1,2,14,65,3,6,10,19,0,b4ad3a06ee4d660c,Alistair Overeem,1,600,224.0,708.0,552.0,1075.0,4.0,15.0,11.0,1.0,0.0,0.0,5400.0,7.0,8,2.488888888888889,2.3555555555555556,0.3163841807909605,0.6666666666666667,0.26666666666666666,1.8333333333333333,0.16666666666666669,0.0,0.875,30.078028747433265,46,100,0,0,212.0,607.0,16.0,36.0,0.6507413509060955,0.5555555555555556
a7d91199c4c0f963,03009deaeb365676,PRIDE 33: The Second Coming,2007-02-24,Middleweight,0,d1152823307d7e7c,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,d1152823307d7e7c,Rameau Thierry Sokoudjou,0,300,251.0,798.0,598.0,1198.0,5.0,16.0,11.0,1.0,0.0,0.0,6000.0,8.0,9,2.51,2.58,0.31453634085213034,0.75,0.3125,1.65,0.15,0.0,0.8888888888888888,30.729637234770706,5,7,0,0,258.0,707.0,16.0,36.0,0.6350777934936351,0.5555555555555556
f3231e9f063fb7c3,b034747dc1d15491,HCF - Destiny,2008-02-01,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,2,2,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,28,49,40,62,2,4,0,0,17,37,11,11,0,1,5,21,23,28,0,0,0,c44acf87e376c62b,Todd Gouwenberg,1,600,251.0,800.0,598.0,1200.0,5.0,16.0,11.0,1.0,0.0,0.0,6300.0,8.0,10,2.3904761904761904,2.5047619047619047,0.31375,0.7142857142857142,0.3125,1.5714285714285714,0.14285714285714288,0.0,0.8,31.665982203969882,5,21,1,3,263.0,714.0,16.0,36.0,0.6316526610644257,0.5555555555555556
a6585c7369230560,69b69c0178c4004d,Affliction - Banned,2008-07-19,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,19,44,28,60,0,0,0,0,15,38,4,5,0,1,4,19,11,16,4,9,0,75bbd2206a15319f,Edwin DeWees,1,300,279.0,849.0,638.0,1262.0,7.0,20.0,11.0,1.0,0.0,0.0,6900.0,9.0,11,2.4260869565217393,2.3304347826086955,0.3286219081272085,0.9130434782608696,0.35,1.4347826086956523,0.13043478260869565,0.0,0.8181818181818182,32.12867898699521,6,24,0,1,268.0,735.0,17.0,39.0,0.6353741496598639,0.5641025641025641
b3aa5746a0426e78,bc8f6b42767e28df,Sengoku - Sixth Battle,2008-11-01,Light Heavyweight,0,73e09f837f3b5ecc,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,15,53,23,62,5,8,1,0,11,42,1,3,3,8,11,43,1,3,3,7,0,9be3728f3f7badb2,Moise Rimbon,1,900,298.0,893.0,666.0,1322.0,7.0,20.0,11.0,2.0,0.0,0.0,7200.0,10.0,12,2.4833333333333334,2.283333333333333,0.3337066069428891,0.875,0.35,1.375,0.25,0.0,0.8333333333333334,32.41615331964408,12,35,1,2,274.0,759.0,17.0,40.0,0.6389986824769434,0.575
5e93d36fdf0f6f8e,4f95f74620a6b7a4,Affliction - Day of Reckoning,2009-01-24,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,2,2,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,24,90,24,90,0,0,0,0,14,76,5,6,5,8,21,87,2,2,1,1,0,ccdd90bd1fc7dab6,Vladimir Matyushenko,1,600,313.0,946.0,689.0,1384.0,12.0,28.0,12.0,2.0,0.0,0.0,8100.0,11.0,13,2.3185185185185184,2.1185185185185187,0.3308668076109937,1.3333333333333335,0.42857142857142855,1.3333333333333335,0.22222222222222224,0.0,0.8461538461538461,32.64613278576318,14,60,0,0,286.0,794.0,18.0,42.0,0.6397984886649875,0.5714285714285714
aa8009b8b58da28d,cd7bafbeee1f29a0,Jungle Fight 13,2009-05-09,Light Heavyweight,0,73e09f837f3b5ecc,Submission,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,3,62,129,103,179,0,0,2,0,58,120,4,6,0,3,29,77,14,16,19,36,0,289a57039d742bfe,Dion Staring,1,900,337.0,1036.0,713.0,1474.0,12.0,28.0,12.0,3.0,0.0,0.0,8700.0,12.0,14,2.3241379310344827,2.0689655172413794,0.3252895752895753,1.2413793103448276,0.42857142857142855,1.2413793103448276,0.3103448275862069,0.0,0.8571428571428571,32.93360711841205,17,49,0,3,300.0,854.0,18.0,42.0,0.6487119437939111,0.5714285714285714
119b156ded2af0f1,84a067c46306a737,UFC 106: Ortiz vs Griffin 2,2009-11-21,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,14,28,15,30,0,0,0,0,11,24,0,1,3,3,14,28,0,0,0,0,2,24b033b3daf1c9df,Luiz Cane,1,300,399.0,1165.0,816.0,1653.0,12.0,28.0,14.0,6.0,0.0,0.0,9600.0,13.0,15,2.49375,1.98125,0.3424892703862661,1.125,0.42857142857142855,1.3125,0.5625,0.0,0.8666666666666667,33.47022587268994,3,14,0,0,317.0,903.0,18.0,45.0,0.6489479512735327,0.6
26025a42e011229f,bfc2fc38a0e20211,UFC 114: Rampage vs Evans,2010-05-29,Light Heavyweight,0,73e09f837f3b5ecc,Decision - Split,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,23,67,42,90,1,1,1,3,16,59,4,5,3,3,18,59,1,1,4,7,173,497ba5b12a4bfc47,Jason Brilz,1,900,413.0,1193.0,831.0,1683.0,12.0,28.0,14.0,7.0,0.0,2.0,9900.0,14.0,16,2.503030303030303,1.9393939393939394,0.3461860854987427,1.0909090909090908,0.42857142857142855,1.2727272727272727,0.6363636363636364,0.00020202020202020202,0.875,33.987679671457904,18,50,3,13,320.0,917.0,18.0,45.0,0.6510359869138496,0.6
7e3679992f2c6ff6,ad32471f01e7b1a5,UFC 119: Mir vs Cro Cop,2010-09-25,Light Heavyweight,0,c0ab242c40decc55,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,28,127,39,138,0,0,0,0,21,113,4,11,3,3,25,122,3,5,0,0,6,c0ab242c40decc55,Ryan Bader,0,900,436.0,1260.0,873.0,1773.0,13.0,29.0,15.0,7.0,3.0,175.0,10800.0,15.0,17,2.422222222222222,1.8777777777777778,0.346031746031746,1.0833333333333333,0.4482758620689655,1.25,0.5833333333333334,0.016203703703703703,0.8823529411764706,34.313483915126625,42,127,5,16,338.0,967.0,21.0,58.0,0.6504653567735263,0.6379310344827587
28b405fe1552ccad,8a59d346dc976a10,UFC Fight Night: Nogueira vs Davis,2011-03-26,Light Heavyweight,0,902ab9197b83d0db,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,8,54,16,68,0,0,0,0,7,52,0,1,1,1,8,54,0,0,0,0,0,902ab9197b83d0db,Phil Davis,0,900,464.0,1387.0,912.0,1911.0,13.0,29.0,15.0,7.0,3.0,181.0,11700.0,15.0,18,2.3794871794871795,1.9487179487179487,0.334534967555876,1.0,0.4482758620689655,1.153846153846154,0.5384615384615384,0.01547008547008547,0.8333333333333334,34.81177275838467,42,101,4,11,380.0,1094.0,26.0,74.0,0.6526508226691041,0.6486486486486487
69d6d58d58cb81e3,6d7886b094b471ac,UFC 140: Jones vs Machida,2011-12-10,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,54,90,80,119,0,0,0,0,26,59,28,31,0,0,2,15,15,21,37,54,97,2f732dd9210d301f,Tito Ortiz,1,300,472.0,1441.0,928.0,1979.0,13.0,29.0,15.0,7.0,3.0,181.0,12600.0,15.0,19,2.2476190476190476,2.0095238095238095,0.3275503122831367,0.9285714285714286,0.4482758620689655,1.0714285714285714,0.5,0.014365079365079365,0.7894736842105263,35.520876112251884,9,17,0,1,422.0,1195.0,30.0,85.0,0.6468619246861924,0.6470588235294117
031eac0f0f85d0bf,601cf40c09090853,UFC 156: Aldo vs Edgar,2013-02-02,Light Heavyweight,0,73e09f837f3b5ecc,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,40,152,40,152,0,0,0,0,28,131,10,18,2,3,37,147,3,5,0,0,0,ee779c43a8926d52,Rashad Evans,1,900,526.0,1531.0,1008.0,2098.0,13.0,29.0,15.0,8.0,3.0,278.0,12900.0,16.0,20,2.4465116279069767,2.0046511627906978,0.3435662965382103,0.9069767441860465,0.4482758620689655,1.0465116279069768,0.5581395348837209,0.021550387596899225,0.8,36.67077344284736,22,81,1,5,431.0,1212.0,30.0,86.0,0.6443894389438944,0.6511627906976745
1f63949591ad61bd,05fbfe628658c538,UFC on FOX: Lawler vs Brown,2014-07-26,Light Heavyweight,0,365fee2da473b177,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,365fee2da473b177,Anthony Johnson,0,300,566.0,1683.0,1048.0,2250.0,13.0,29.0,15.0,8.0,3.0,278.0,13800.0,17.0,21,2.4608695652173913,1.9695652173913043,0.3363042186571598,0.8478260869565217,0.4482758620689655,0.9782608695652174,0.5217391304347826,0.020144927536231885,0.8095238095238095,38.14647501711157,8,17,0,0,453.0,1293.0,31.0,91.0,0.6496519721577726,0.6593406593406593
aa62b8f58fc09790,a9c45a8b21eabadc,UFC 190: Rousey vs Correia,2015-08-01,Light Heavyweight,0,140745cbbcb023ac,Decision - Unanimous,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,63,166,73,177,0,0,1,0,55,156,6,8,2,2,48,135,15,31,0,0,14,140745cbbcb023ac,Mauricio Rua,0,900,566.0,1685.0,1048.0,2252.0,13.0,29.0,15.0,8.0,3.0,278.0,14100.0,17.0,22,2.4085106382978725,1.9617021276595745,0.3359050445103858,0.8297872340425532,0.4482758620689655,0.9574468085106382,0.5106382978723404,0.01971631205673759,0.7727272727272727,39.162217659137575,53,98,2,5,461.0,1310.0,31.0,91.0,0.6480916030534352,0.6593406593406593
375c2ecb6fe54cc6,a4bf17bd3ba3423b,UFC 198: Werdum vs Miocic,2016-05-14,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,30,58,36,65,0,0,0,0,30,55,0,3,0,0,23,50,2,3,5,5,12,e51e5cb722bd47a8,Patrick Cummins,1,300,629.0,1851.0,1121.0,2429.0,13.0,29.0,16.0,8.0,3.0,292.0,15000.0,17.0,23,2.516,2.056,0.33981631550513236,0.7799999999999999,0.4482758620689655,0.96,0.48,0.019466666666666667,0.7391304347826086,39.94798083504449,12,36,0,2,514.0,1408.0,33.0,96.0,0.6349431818181819,0.65625
106088694fa0c682,5cde96e0a1a1fffe,UFC Fight Night: Bader vs. Nogueira,2016-11-19,Light Heavyweight,0,c0ab242c40decc55,KO/TKO,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,3,12,12,23,0,0,0,0,3,12,0,0,0,0,3,12,0,0,0,0,0,c0ab242c40decc55,Ryan Bader,0,900,659.0,1909.0,1157.0,2494.0,13.0,29.0,16.0,9.0,3.0,304.0,15300.0,18.0,24,2.5843137254901962,2.062745098039216,0.34520691461498165,0.7647058823529411,0.4482758620689655,0.9411764705882353,0.5294117647058824,0.019869281045751634,0.75,40.46543463381246,86,116,5,5,526.0,1444.0,33.0,98.0,0.6357340720221607,0.6632653061224489
1669773acd404217,852454c572675334,UFC Fight Night: Marreta vs. Anders,2018-09-22,Light Heavyweight,0,73e09f837f3b5ecc,KO/TKO,2,2,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,1,26,52,26,53,0,0,0,0,20,44,5,7,1,1,20,42,4,7,2,3,3,d156513a19acf856,Sam Alvey,1,600,662.0,1921.0,1169.0,2517.0,13.0,29.0,16.0,9.0,3.0,304.0,16200.0,18.0,25,2.4518518518518517,2.2666666666666666,0.3446121811556481,0.7222222222222222,0.4482758620689655,0.888888888888889,0.5,0.018765432098765432,0.72,42.30527036276523,34,82,0,0,612.0,1560.0,38.0,103.0,0.6076923076923078,0.6310679611650485
413a4c217ee0193f,9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,2019-05-11,Light Heavyweight,0,a67f5afa8d6a1b80,KO/TKO,1,1,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,6,24,6,24,0,0,0,0,6,24,0,0,0,0,6,24,0,0,0,0,0,a67f5afa8d6a1b80,Ryan Spann,0,300,688.0,1973.0,1195.0,2570.0,13.0,29.0,16.0,10.0,3.0,307.0,16800.0,19.0,26,2.4571428571428573,2.307142857142857,0.3487075519513431,0.6964285714285714,0.4482758620689655,0.8571428571428571,0.5357142857142857,0.018273809523809526,0.7307692307692307,42.93771389459275,13,32,1,2,646.0,1642.0,38.0,103.0,0.6065773447015834,0.6310679611650485
a3820f1eb82f2ba6,dde70a112e053a6c,UFC Fight Night: Whittaker vs. Till,2020-07-25,Light Heavyweight,0,140745cbbcb023ac,Decision - Split,3,3,73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205.0,75.0,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8,0,46,100,75,129,0,0,0,0,39,91,7,9,0,0,41,95,1,1,4,4,81,140745cbbcb023ac,Mauricio Rua,0,900,694.0,1997.0,1201.0,2594.0,13.0,29.0,16.0,10.0,3.0,307.0,17100.0,19.0,27,2.4350877192982456,2.312280701754386,0.34752128192288434,0.6842105263157895,0.4482758620689655,0.8421052631578948,0.5263157894736842,0.017953216374269006,0.7037037037037037,44.145106091718,54,103,2,4,659.0,1674.0,39.0,105.0,0.6063321385902032,0.6285714285714286
44fbfb56a6bd3e2e,7a15f3694c5cbc02,Floripa Fight 4,2007-03-10,Middleweight,0,8ddf9c51c5fdea75,Submission,1,1,73eb2a552c92a821,Helio Dipp,,"6' 5""",185.0,,Orthodox,1979-12-12,0.6,25,1.8,62,0.0,0,50,0.0,0,1,4,1,4,0,0,0,0,0,3,0,0,1,1,1,3,0,0,0,1,0,8ddf9c51c5fdea75,Rousimar Palhares,0,300,,,,,,,,,,,,,0,,,,,,,,,,27.241615331964407,3,8,1,2,,,,,,
010793ad35d686d5,1a225f04aa6e0739,KOTC 17: San Jacinto,2002-10-19,Welterweight,0,73ef22f25d0f70e2,Decision - Unanimous,3,3,73ef22f25d0f70e2,Romie Aram,,"5' 10""",170.0,,Orthodox,1977-12-02,1.8,35,2.83,50,2.5,62,83,0.0,0,30,83,46,110,3,4,0,0,26,79,3,3,1,1,8,13,0,0,22,70,0,79899ecf62020f6d,Joe Stevenson,1,900,,,,,,,,,,,,,0,,,,,,,,,,24.878850102669404,25,45,0,4,,,,,,
9f5f9173666ce1b7,ae58685caf8e4a0d,UFC 42: Sudden Impact,2003-04-25,Welterweight,0,980b4e712489098e,Decision - Unanimous,3,3,73ef22f25d0f70e2,Romie Aram,,"5' 10""",170.0,,Orthodox,1977-12-02,1.8,35,2.83,50,2.5,62,83,0.0,1,24,70,78,125,2,4,0,0,21,67,1,1,2,2,10,38,11,26,3,6,294,980b4e712489098e,Dave Strasser,0,900,30.0,83.0,46.0,110.0,3.0,4.0,0.0,0.0,0.0,0.0,900.0,1.0,1,2.0,1.6666666666666667,0.3614457831325301,3.0,0.75,0.0,0.0,0.0,1.0,25.39356605065024,60,125,1,2,25.0,45.0,0.0,4.0,0.4444444444444444,1.0
3f03fa128b00e893,e0ec3c3b6b611f7e,WEC 11: Evolution,2004-08-20,Lightweight,0,74061adb224be3cc,Decision - Split,3,3,74061adb224be3cc,Nick Ertl,,"5' 9""",155.0,,,1968-10-29,1.34,69,1.59,41,1.88,50,0,0.0,0,32,46,114,151,3,6,0,0,19,30,5,8,8,8,2,2,6,10,24,34,0,80dbeb1dd5b53e64,Nam Phan,1,900,,,,,,,,,,,,,0,,,,,,,,,,35.80835044490075,38,65,0,0,,,,,,
0167a9d6e4b599eb,dd8aec6de7035943,WEC 18: Unfinished Business,2006-01-13,Welterweight,0,22ee260735da0d58,KO/TKO,2,1,74061adb224be3cc,Nick Ertl,,"5' 9""",155.0,,,1968-10-29,1.34,69,1.59,41,1.88,50,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22ee260735da0d58,Richard Crunkilton,0,300,32.0,46.0,114.0,151.0,3.0,6.0,0.0,0.0,0.0,0.0,900.0,1.0,1,2.1333333333333333,2.533333333333333,0.6956521739130435,3.0,0.5,0.0,0.0,0.0,1.0,37.20739219712526,0,0,0,0,38.0,65.0,0.0,0.0,0.41538461538461535,
470f6fdd47f671fd,56f4b81ec4db61af,UFC on FX: Belfort vs Bisping,2013-01-19,Lightweight,0,64a50dad704d1d49,KO/TKO,1,1,7413b80dbb0f8f9f,Lucas Martins,Mineiro,"6' 0""",145.0,72.0,Southpaw,1988-11-11,2.87,35,4.14,60,0.0,0,76,0.5,0,12,31,12,31,0,0,0,0,9,27,2,2,1,2,12,31,0,0,0,0,0,64a50dad704d1d49,Edson Barboza,0,300,,,,,,,,,,,,,0,,,,,,,,,,24.188911704312115,26,45,0,0,,,,,,
eacfc05c3e5ead5e,030f08370fd1c2bb,UFC on FX: Belfort vs. Rockhold,2013-05-18,Lightweight,0,7413b80dbb0f8f9f,KO/TKO,3,3,7413b80dbb0f8f9f,Lucas Martins,Mineiro,"6' 0""",145.0,72.0,Southpaw,1988-11-11,2.87,35,4.14,60,0.0,0,76,0.5,1,39,111,44,116,0,0,0,0,28,100,5,5,6,6,33,96,4,13,2,2,3,c3bd649a9194e50c,Jeremy Larsen,1,900,12.0,31.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1,2.4,5.2,0.3870967741935484,0.0,,0.0,0.0,0.0,0.0,24.514715947980836,52,108,2,7,26.0,45.0,0.0,0.0,0.4222222222222223,
b8e1a9db956e245b,b23fca14c7b79935,UFC Fight Night: Teixeira vs Bader,2013-09-04,Bantamweight,0,7413b80dbb0f8f9f,Submission,1,1,7413b80dbb0f8f9f,Lucas Martins,Mineiro,"6' 0""",145.0,72.0,Southpaw,1988-11-11,2.87,35,4.14,60,0.0,0,76,0.5,1,10,20,10,20,0,0,1,0,6,16,1,1,3,3,9,18,0,0,1,2,27,915c8d39d4a0e7d1,Ramiro Hernandez,1,300,51.0,142.0,56.0,147.0,0.0,0.0,0.0,1.0,0.0,3.0,1200.0,1.0,2,2.55,3.9,0.3591549295774648,0.0,,0.0,0.75,0.0025,0.5,24.813141683778234,4,10,0,0,78.0,153.0,2.0,7.0,0.4901960784313726,0.7142857142857143
0dff8509f6a861f1,79ded75550efc139,UFC Fight Night: Cowboy vs Miller,2014-07-16,Featherweight,0,7413b80dbb0f8f9f,KO/TKO,3,3,7413b80dbb0f8f9f,Lucas Martins,Mineiro,"6' 0""",145.0,72.0,Southpaw,1988-11-11,2.87,35,4.14,60,0.0,0,76,0.5,1,53,140,53,140,0,1,0,0,36,116,7,12,10,12,50,137,0,0,3,3,17,c17041f1bb5768d8,Alex White,1,900,61.0,162.0,66.0,167.0,0.0,0.0,1.0,2.0,0.0,30.0,1500.0,2.0,3,2.44,3.28,0.3765432098765432,0.0,,0.6,1.2,0.02,0.6666666666666666,25.675564681724847,42,159,0,0,82.0,163.0,2.0,7.0,0.49693251533742333,0.7142857142857143
ffd3e3d37cba32da,53f02bbc41d99432,UFC 179: Aldo vs Mendes 2,2014-10-25,Featherweight,0,92a9aa9c93192871,Decision - Split,3,3,7413b80dbb0f8f9f,Lucas Martins,Mineiro,"6' 0""",145.0,72.0,Southpaw,1988-11-11,2.87,35,4.14,60,0.0,0,76,0.5,0,26,82,41,97,0,0,1,0,16,70,6,7,4,5,19,71,7,11,0,0,26,92a9aa9c93192871,Darren Elkins,0,900,114.0,302.0,119.0,307.0,0.0,1.0,1.0,3.0,0.0,47.0,2400.0,3.0,4,2.85,3.1,0.37748344370860926,0.0,0.0,0.375,1.125,0.019583333333333335,0.75,25.95208761122519,47,154,1,14,124.0,322.0,2.0,7.0,0.6149068322981366,0.7142857142857143
