fighter_id,fighter_name,fighter_nick_name,height,weight_lbs,reach_inches,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
d1e1fdcea7c8a90a,Leandro Issa,Brodinho,"5' 7""",135,69,Orthodox,1983-09-19,2.08,37,3.17,58,2.38,22,50,1.2
da6dfd09cca1d705,Wallid Ismail,,"5' 7""",205,,Orthodox,1968-02-23,0.92,31,0.83,44,1.85,28,0,0.5
135d124172a0bea3,Damir Ismagulov,Qazaq,"5' 10""",155,74,Orthodox,1991-02-03,3.36,42,2.44,61,1.0,28,70,0.0
f647247f0d9f3b50,Kuya Ito,Psycho Zombie,"5' 5""",135,66,Orthodox,1996-10-07,3.4,39,3.13,55,0.0,0,62,1.0
3c5005b66696d790,Anthony Ivy,Aquaman,"6' 2""",185,74,Orthodox,1990-01-23,2.5,42,4.57,51,4.69,20,100,0.0
1788eee370f077b7,Blagoy Ivanov,Baga,"5' 11""",250,73,Southpaw,1986-10-09,3.25,40,4.2,53,0.69,40,61,0.1
ac5f67109accb482,Tomomi Iwama,,"5' 3""",155,,Orthodox,1977-02-07,1.0,20,3.0,70,0.0,0,0,0.0
5b08af4fbc987f9c,Taiga Iwasaki,,"6' 1""",185,73,Orthodox,1997-07-07,1.99,33,7.08,32,0.0,0,0,0.0
afc2a7ce0c763bd5,Yoislandy Izquierdo,Cuba,"5' 11""",155,,Southpaw,1984-01-09,2.93,52,1.4,26,0.0,0,50,0.0
243b07fc65ccbb16,Tatsuya Iwasaki,,"5' 9""",205,,Orthodox,1969-06-20,0.79,100,8.68,38,0.0,0,0,0.0
de26d906f2874dd4,Saygid Izagakhmaev,,"6' 0""",170,74,Orthodox,1994-09-03,1.77,45,1.77,60,3.0,35,66,1.5
53e4e21f4c688801,Hiroshi Izumi,,,205,,Orthodox,1982-06-22,1.95,37,2.65,66,3.35,70,100,0.5
7be328bb3c2ea22e,Yukiya Naito,,"6' 1""",205,,Orthodox,1977-02-28,1.54,33,5.13,60,0.0,0,0,0.0
d5ae8074631762fc,Katsuhiko Nagata,,"5' 7""",154,,Southpaw,1973-10-31,1.05,19,1.5,63,0.98,28,28,0.0
e49c2db95e572dc8,Yuji Nagata,,"6' 0""",225,,Orthodox,1968-04-24,1.45,40,14.46,4,0.0,0,0,0.0
342422bb6ced1e8d,Greg Nagy,,"6' 1""",210,,Orthodox,1983-10-18,0.41,50,2.69,37,0.0,0,0,1.2
47e0b5833e6bc91a,Logan Nail,,,185,,,1989-06-20,1.93,51,2.27,39,0.0,0,37,0.0
50c469e0cb73be10,Yura Naito,2 FACE,"6' 0""",185,74,Orthodox,1996-04-26,1.22,44,5.33,28,1.67,9,0,0.0
8d11d9c13e2ccdf7,Muhammad Naimov,Hillman,"5' 9""",145,70,Orthodox,1994-08-07,2.51,40,3.35,44,1.49,30,68,0.2
7a9ca95a92d7b64c,Andrews Nakahara,,"6' 1""",185,,Orthodox,1983-03-12,2.68,44,1.9,57,0.0,0,72,0.4
f9ae6914f604aa9f,Rin Nakai,,"5' 1""",135,,Orthodox,1986-10-22,1.57,33,3.9,60,3.0,18,75,0.5
03e8df49c4a059ba,Yusaku Nakamura,,"5' 5""",145,,,1986-06-21,1.72,45,3.67,55,0.0,0,83,0.0
a196332ee4aa8a82,Daisuke Nakamura,,"5' 7""",154,,Orthodox,1980-06-10,0.94,30,1.38,61,0.46,40,30,3.6
65ddc8a9ac4e8531,Keita Nakamura,K-Taro,"5' 11""",170,73,Southpaw,1984-05-22,2.23,36,3.2,58,1.65,48,63,0.3
b034747dc1d15491,Kazuhiro Nakamura,Kaz,"5' 11""",205,70,Orthodox,1979-07-16,1.56,37,1.83,59,1.73,36,42,0.6
d8c811df0386d5e8,Rinya Nakamura,Hybred,"5' 7""",135,68,Southpaw,1995-03-23,3.27,52,1.72,63,2.58,81,100,1.4
776a58a67665a171,Nad Narimani,Smiler,"5' 8""",145,70,Orthodox,1987-04-14,3.33,42,3.0,58,1.92,41,70,0.0
8f4528c10bd34fab,Mandel Nallo,Mango,"6' 0""",155,75,Orthodox,1989-07-26,8.26,58,5.03,54,0.0,0,100,0.0
e18012194473e8b0,Yoshihiro Nakao,Kiss,"6' 0""",220,,Southpaw,1972-06-25,1.73,35,2.06,64,2.69,46,0,0.5
eb9446a4f44e19cf,Tokitaka Nakanishi,Toky,"5' 6""",135,66,Orthodox,1996-07-28,1.1,44,1.57,45,3.0,37,0,0.0
3618e0632ecdba9c,Keiichiro Nakamura,,"5' 10""",145,70,Southpaw,1998-12-02,4.48,41,4.28,63,0.0,0,78,0.0
a00ec21cfbba17b6,Yui Chul Nam,The Korean Bulldozer,"5' 9""",145,,Orthodox,1981-07-16,3.53,51,2.0,48,1.33,16,57,0.3
253076a23d03dcd0,Allan Nascimento,Puro Osso,"5' 8""",125,69,Orthodox,1991-09-11,3.2,51,2.53,53,1.04,20,41,0.9
95eb112a85601a0a,Jutaro Nakao,,"5' 9""",170,,Southpaw,1970-11-30,0.53,38,1.06,44,0.38,50,56,0.0
4b85abc5abbe657c,Jefferson Nascimento,Toddynho,"5' 8""",170,70,Orthodox,1998-11-19,2.42,48,2.56,57,0.0,0,66,0.0
d31a5546c0e9b213,Rodrigo Nascimento,Ze Colmeia,"6' 2""",246,80,Orthodox,1992-11-26,3.71,47,4.34,44,1.02,37,60,0.5
6e00cfffd54653c4,Tyson Nam,,"5' 7""",125,68,Orthodox,1983-10-06,3.87,33,4.97,65,0.0,0,87,0.0
6083f497c22cc075,Yasuhito Namekawa,,"5' 9""",205,,Orthodox,1974-10-27,0.14,50,3.65,38,2.11,25,0,4.2
3a12a2f096a6d975,Roger Narvaez,Silverback,"6' 3""",185,,Southpaw,1983-09-09,2.12,37,3.32,64,0.0,0,50,0.9
47b63240018d5d86,Rose Namajunas,Thug,"5' 5""",125,65,Orthodox,1992-06-29,3.5,41,3.38,63,1.47,48,62,0.3
d41937647eae9a34,Reza Nasri,,"5' 11""",205,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
154a6b3ffae264cd,Pawel Nastula,,"6' 0""",230,,Southpaw,1970-06-26,1.3,43,1.73,50,3.0,60,0,1.5
0dba4df5f34d5ff0,Rafael Natal,Sapo,"6' 0""",185,77,Orthodox,1982-12-25,3.1,47,2.48,57,2.55,34,77,0.5
769fa803bf9d2e3b,Nasrudin Nasrudinov,,"6' 0""",205,71,Orthodox,1991-10-06,1.03,87,0.29,75,2.2,50,40,0.0
307064d3e0f036c2,Fabio Nascimento,Negao,"5' 10""",185,,Orthodox,1981-03-18,2.94,38,4.63,55,0.0,0,55,0.8
1d4bbaabd8b60173,Stanislav Nedkov,Stucky,"5' 11""",205,71,Orthodox,1981-12-09,3.33,43,5.39,43,2.77,41,0,0.0
618f72750ec50b05,Danny Navarro,,"5' 10""",155,,,1983-05-27,3.83,32,4.62,57,2.17,25,100,0.0
7dfb56f24fe5ddea,Bobby Nash,,"6' 0""",170,74,Orthodox,1990-03-26,3.42,37,3.95,51,2.37,33,100,1.6
6a96ad1bc34fb113,Ismail Naurdiev,,"5' 10""",185,74,Orthodox,1996-08-18,3.66,52,1.75,64,1.48,40,73,0.2
6aae253467e8f9ce,Tafon Nchukwi,Da Don,"6' 0""",185,77,Orthodox,1994-10-14,5.57,52,4.11,54,0.76,57,64,0.0
0c258d1d8e16e5f1,Kevin Natividad,Quicksand,"5' 6""",135,70,Orthodox,1993-04-02,2.68,34,4.29,47,3.66,50,83,0.0
5751267660c734cb,Joe Neal,Nine Lives,"5' 6""",135,,,1986-07-29,1.87,19,3.8,66,0.0,0,0,0.0
d1a1314976c50bef,Josh Neer,The Dentist,"5' 11""",170,72,Orthodox,1983-03-24,3.29,46,3.63,58,1.09,34,46,1.3
52f7d300738961ac,Marcio Navarro,The Locomotive,"6' 0""",155,,,1978-09-17,0.0,0,0.0,0,0.0,0,0,0.0
e503aa5c252a1b4d,Dustin Neace,The Beast,"5' 9""",145,69,,1986-09-12,2.08,32,2.66,56,0.0,0,0,1.7
0b534765dca35e71,Josh Neal,,"6' 0""",185,,,,0.0,0,0.0,0,0.0,0,0,0.0
1209b5134401ca53,Mario Neto,Sukata,"6' 0""",229,,Orthodox,,1.89,50,1.89,70,2.84,100,0,0.0
b997be68943010fc,Geoff Neal,Handz of Steel,"5' 11""",170,75,Southpaw,1990-08-28,5.02,50,5.5,57,0.54,45,87,0.1
8c57c7b8c3bab0eb,Nicolae Negumereanu,,"6' 0""",205,78,Orthodox,1994-09-04,3.58,41,5.56,39,1.02,28,62,0.0
13e62d766b709aa6,Steve Nelmark,The Sandman,"6' 0""",240,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
2db7fa8db6bc9632,Shane Nelson,Sugar,"5' 9""",155,70,Southpaw,1984-11-29,1.38,31,2.84,61,1.31,18,54,1.6
fd55393021a8c255,Gunnar Nelson,Gunni,"5' 11""",170,72,Switch,1988-07-28,1.77,61,3.06,48,2.0,52,68,1.0
3f7c14c7eca7195d,Roy Nelson,Big Country,"6' 0""",263,73,Orthodox,1976-06-20,2.18,36,4.79,46,1.14,27,65,0.1
f4db63258ecf0613,Lissette Neri,,"5' 2""",145,,,1987-08-05,0.0,0,0.0,0,0.0,0,0,0.0
34d4cae19105eb68,Cameron Nelson,,,170,,,1998-07-28,0.0,0,0.0,0,0.0,0,0,0.0
31f8081c7600da93,Kyle Nelson,The Monster,"5' 11""",155,71,Switch,1991-04-20,3.6,45,4.58,53,1.18,23,66,0.5
195d0d3e14a2e256,Julio Cesar Neves Jr.,Morceguinho,"5' 8""",145,,,1994-04-25,1.98,35,4.81,51,1.06,25,76,0.0
94609dd91731d428,Jeff Newton,,"6' 2""",205,,Sideways,1966-12-11,0.28,20,1.41,52,0.0,0,0,8.5
fae67903c4fe636b,Antonio Braga Neto,,"6' 3""",185,77,Orthodox,1987-10-29,1.36,33,3.92,45,3.07,37,0,0.5
8d03ce87ca14e778,Francis Ngannou,The Predator,"6' 4""",250,83,Orthodox,1986-09-05,2.33,41,2.16,41,0.76,62,71,0.3
f562238becb9ec50,Nick Newell,Notorious,"5' 10""",155,,Southpaw,1986-03-17,3.53,46,4.07,36,0.0,0,33,0.0
1d688fa375d9431c,Eduardo Neves,Bebezao,"6' 2""",263,78,Orthodox,2000-03-16,7.69,65,6.15,55,5.77,66,0,0.0
78f485f851891d68,Journey Newson,,"5' 5""",135,67,Orthodox,1989-03-07,2.64,32,2.57,64,0.56,16,43,0.3
2b6d855c6e280fb1,Alex Nicholson,The Spartan,"6' 4""",185,77,Orthodox,1990-05-02,4.12,43,4.65,47,0.0,0,50,0.5
35673bf5204524ee,Bo Nickal,,"6' 1""",185,76,Southpaw,1996-01-14,3.36,61,1.93,60,3.12,57,100,2.3
952f6fa06f25a0ec,Carlos Newton,The Ronin,"5' 9""",170,,Orthodox,1976-08-17,0.65,41,1.55,44,2.47,70,43,0.9
fbbbc68d368832fa,Emanuel Newton,The Hardcore Kid,"6' 1""",205,,,1984-01-02,1.92,49,1.35,51,2.02,100,0,0.0
fd08d6536b7b91f0,Nghiem Van Y,,"5' 7""",135,68,Orthodox,1999-05-15,3.84,54,1.83,71,0.0,0,90,0.0
2bd98ab77a8daa75,Stewart Nicoll,Kakamora,"5' 5""",125,65,Orthodox,1994-11-04,3.01,37,4.81,54,2.82,22,33,0.0
840d2c82ea68b9aa,Ben Nguyen,Ten,"5' 5""",125,65,Switch,1988-08-03,3.51,40,3.01,59,0.25,33,63,1.0
69037fc7730e4225,Steven Nguyen,The Ninja,"5' 11""",145,73,Switch,1993-05-19,7.47,42,7.1,60,0.24,100,88,0.0
52a003d768f10d91,Khomkrit Niimi,The Bumblebee,"5' 2""",125,,,,0.0,0,5.73,44,0.0,0,0,0.0
3edf45e1717fa764,Jaimelene Nievera,Queenie,"5' 5""",125,,Orthodox,1984-10-28,1.67,53,8.73,33,1.79,16,0,0.0
5fceb45939fc0c8a,Tom Niinimaki,Stoneface,"5' 9""",145,69,Orthodox,1982-07-25,1.91,54,2.31,58,2.97,46,33,0.5
1a31ef98efce7a79,Matheus Nicolau,,"5' 6""",125,66,Orthodox,1993-01-06,3.31,51,2.98,65,1.22,43,90,0.8
5f926979c980b87e,Borislav Nikolic,Zombee,"5' 9""",135,72,Orthodox,1993-01-29,3.8,38,2.8,58,1.0,100,62,2.0
a9bcf8717dd12532,Mats Nilsson,,"6' 1""",170,,Orthodox,1983-12-05,2.99,39,5.62,63,3.87,83,44,2.3
346f789951e85f3f,Fedor Nikolov,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
330ec26453c44a59,Mike Nickels,,"6' 4""",205,,Orthodox,1971-12-13,4.44,52,1.11,64,11.11,80,0,2.8
53e533db1b8e9712,Jack Nilson,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
4956f60b7fa57c1a,Hans Nijman,,"6' 0""",250,,Switch,1959-10-23,0.0,0,0.0,0,0.0,0,0,0.0
22aa91e402d0fe1f,Ramsey Nijem,,"5' 11""",155,75,Orthodox,1988-04-01,3.05,44,1.62,62,5.32,62,55,1.1
7beecbe0a08cf002,Yamato Nishikawa,,"5' 7""",155,,Orthodox,2002-12-06,0.0,0,0.0,0,0.0,0,0,0.0
6c9383ffab2725a5,Akiyo Nishiura,Wicky Akiyo,"5' 8""",139,,Southpaw,1983-08-08,1.59,57,1.26,57,0.0,0,52,0.3
5cde96e0a1a1fffe,Yosuke Nishijima,,"5' 9""",205,,Orthodox,1973-05-15,1.72,37,5.59,56,0.0,0,0,0.0
6bf5a7d3e081ade2,Anthony Njokuani,The Assassin,"6' 1""",155,75,Orthodox,1980-03-01,3.94,46,2.41,65,0.5,45,53,0.2
2c1170b825f58e57,Guangyou Ning,Smasher,"5' 4""",145,64,Southpaw,1981-12-15,2.66,41,1.91,61,1.09,50,62,0.3
6810d8d2dd557cf9,Soichi Nishida,,"5' 11""",320,,Orthodox,1967-03-02,0.0,0,0.0,0,0.0,0,0,0.0
4acf03bdec2025d7,Kyle Noblitt,,"6' 2""",243,,,1989-12-26,0.0,0,0.0,0,0.0,0,0,0.0
21321cdfba797c52,Derrick Noble,The Eraser,"5' 9""",170,,Southpaw,1978-08-14,6.21,40,3.79,59,0.0,0,0,0.0
c68c68efaa5ca6ef,Chidi Njokuani,Bang Bang,"6' 3""",170,80,Orthodox,1988-12-31,5.16,61,3.32,57,0.0,0,75,0.1
e983c62faf677ab2,Pedro Nobre,The Rock,"5' 5""",135,,,1986-02-13,1.37,30,9.16,35,0.0,0,0,0.0
a3d1d060f9af97fe,Talita Nogueira,Treta,"5' 10""",145,,,1985-10-13,0.0,0,0.0,0,0.0,0,0,0.0
4c27ca8c8481f79a,Alexandre Franca Nogueira,Pequeno,"5' 7""",145,,Orthodox,1978-01-15,0.6,20,4.18,57,0.0,0,0,0.0
9bff1b4c37ebbede,Jacob Noe,Psycho,,205,,,1980-07-29,0.0,0,0.0,0,0.0,0,0,0.0
7339d340aa2889cb,Kyle Noke,,"6' 1""",170,76,Southpaw,1980-03-18,3.23,50,2.09,64,1.53,54,66,0.8
73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,"6' 2""",205,75,Southpaw,1976-06-02,2.43,35,2.34,59,0.64,44,62,0.8
ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,Minotauro,"6' 3""",240,77,Orthodox,1976-06-02,1.95,42,2.4,55,1.3,29,36,2.4
6c3b2525436cf5d4,Tom Nolan,Big Train,"6' 3""",155,73,Southpaw,2000-03-08,4.84,45,3.74,48,1.08,26,58,1.4
d665de9b4da87c22,Nick Nolte,,"6' 0""",170,,,1981-03-04,0.0,0,0.0,0,0.0,0,0,0.0
64b12fe31be7560c,Eric Nolan,Night Time,"6' 2""",170,74,Orthodox,1997-09-13,1.68,34,2.59,44,0.0,0,44,0.0
f21a3d68fb9df387,Scott Norton,Hollywood,"5' 10""",170,,Orthodox,1973-03-15,0.67,30,0.34,60,2.52,25,0,0.0
ed9d8ee3a4239b1c,Sage Northcutt,Super,"6' 0""",170,71,Orthodox,1996-03-01,3.58,52,1.96,58,1.81,34,41,0.6
80fa8218c99f9c58,Amanda Nunes,The Lioness,"5' 8""",135,69,Orthodox,1988-05-30,4.55,51,2.62,57,2.73,54,82,0.7
b7ffa72aa148599a,KJ Noons,King,"5' 10""",155,70,Orthodox,1982-12-07,3.68,35,3.78,65,0.08,20,68,0.0
770108c77e4bcfd8,Norbert Novenyi,Magic,,185,,,1999-10-06,0.0,0,0.0,0,0.0,0,0,0.0
459e4dc69ec669b2,Jason Novelli,Flipside,"6' 0""",155,,Orthodox,1979-06-08,1.73,24,3.55,66,0.7,33,100,0.0
64360e618823a8e4,Phillipe Nover,The Filipino Assassin,"5' 9""",145,72,Orthodox,1984-02-03,1.79,35,2.48,56,0.99,28,44,0.7
0a73acff6325c1e2,Shayilan Nuerdanbieke,Wolverine,"5' 8""",145,69,Orthodox,1994-05-04,1.95,45,2.64,50,3.3,35,28,0.2
bd4389b71fdc0ce2,Jan Nortje,The Giant,"6' 1""",310,,Southpaw,1975-04-11,3.32,51,4.5,32,0.0,0,66,2.9
3a24769a4855040a,Diego Nunes,The Gun,"5' 6""",145,67,Orthodox,1982-11-30,2.72,43,2.59,58,1.18,44,65,0.6
9e8e5c529057fe60,Jonatas Novaes,,"5' 11""",170,,,1981-03-02,0.0,0,0.0,0,0.0,0,0,0.0
6b0e83b094f816ac,Shohei Nose,,"5' 6""",135,68,Switch,1997-10-19,1.52,37,2.17,52,2.23,17,14,3.6
efc67b07eed39794,Istela Nunes,,"5' 4""",115,66,Orthodox,1992-07-23,4.28,47,4.07,59,0.0,0,47,0.0
68d35296f566792b,Josiane Nunes,Josi,"5' 2""",135,67,Southpaw,1993-12-23,5.65,43,5.76,51,0.0,0,58,0.0
d343df8ba11f4c4e,Nina Nunes,,"5' 5""",125,64,Orthodox,1985-12-03,4.39,45,3.47,55,0.24,33,73,0.5
b37321c0bb9e8570,Azamat Nuftillaev,Dragon,"6' 0""",234,77,Orthodox,1994-01-01,0.6,56,1.6,25,4.0,44,0,0.0
0fd5f4b838e890cc,Said Nurmagomedov,,"5' 8""",135,70,Orthodox,1992-04-05,3.08,48,2.05,55,0.86,15,63,1.1
032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,"5' 10""",155,70,Orthodox,1988-09-20,4.1,48,1.75,65,5.32,48,84,0.8
709fadb644ee3f51,Diyar Nurgozhay,,"6' 2""",205,74,Southpaw,1997-04-22,5.19,61,2.81,59,1.19,75,72,0.0
689502703bbfe5f2,Adilet Nurmatov,Kok-Zhal,,155,,,1997-08-02,0.0,0,0.0,0,0.0,0,0,0.0
029e1293e609fd74,Abubakar Nurmagomedov,,"5' 11""",170,72,Orthodox,1989-11-13,2.78,53,2.61,65,1.25,22,88,0.0
2b6fc1c02736833d,Umar Nurmagomedov,,"5' 8""",135,69,Orthodox,1996-01-03,3.86,56,1.86,61,4.03,46,79,0.2
0565706b1e7f7e7c,Kaiwen,The Underdog,"5' 8""",145,71,Switch,1995-10-16,3.73,42,4.72,54,1.41,26,92,0.0
c1ea9d56cd953586,Emily Kagan,,"5' 3""",115,,,1981-07-14,2.6,36,5.29,38,1.86,14,50,0.0
b180f05acb24d430,Patrick Kaase,Kamikaze,"5' 9""",185,,,,4.4,67,0.53,50,0.0,0,50,0.0
00a35c92b03992b0,Oron Kahlon,,"5' 8""",135,70,Orthodox,1984-11-04,0.85,37,4.93,36,0.0,0,40,0.0
8667caa0451d245b,Kennedy Nzechukwu,Chosen,"6' 5""",236,83,Southpaw,1992-06-13,4.96,46,4.58,51,0.5,45,80,0.2
2525a853486ee670,Sirwan Kakai,Zohan,"5' 5""",135,,Orthodox,1989-10-03,3.57,41,4.63,62,4.0,42,83,0.0
50a28b9f8314e008,Saidyokub Kakhramonov,,"5' 8""",135,69,Orthodox,1995-11-14,2.05,51,0.88,58,6.63,48,83,1.9
a7897d200692ab64,Kyung Ho Kang,Mr. Perfect,"5' 9""",135,73,Orthodox,1987-09-09,3.13,47,3.32,54,1.97,50,68,0.8
9336e86cfd4ceaa1,Bryson Kamaka,,"5' 11""",170,,Orthodox,,9.47,60,12.63,0,0.0,0,100,0.0
304fcd812f12c589,Geza Kalman,,"6' 1""",200,,,,0.0,0,0.0,0,0.0,0,0,0.0
eda579d906cf0ca2,Hiromitsu Kanehara,,"5' 10""",200,,Orthodox,1970-10-05,0.76,22,4.39,40,0.0,0,40,0.4
f3a078277b3b8ff4,Masanori Kanehara,,"5' 7""",135,67,Orthodox,1982-11-19,1.88,49,1.63,62,1.44,50,63,0.9
eee0ef3e2b14816b,Kai Kamaka III,Da Fighting Hawaiian,"5' 7""",145,69,Orthodox,1995-01-05,5.49,59,6.03,55,1.45,53,55,0.2
a46ab6c64d321c2d,Shah Kamali,,,265,,,1998-10-25,0.0,0,0.0,0,0.0,0,0,0.0
5345f86680378fc1,Ken Kaneko,,"6' 0""",161,,Orthodox,1976-10-19,0.0,0,0.94,42,0.0,0,0,3.5
efd2b3e9bb7965a4,Bharat Kandare,Daring,"5' 7""",135,72,Orthodox,1987-06-20,0.7,10,1.88,72,0.0,0,0,0.0
a46fa1c7972548d0,Shuya Kamikubo,Stealth,"5' 5""",135,68,Switch,1993-04-12,3.83,54,4.9,47,1.5,15,0,0.5
a497e228cce8a64f,Daichi Kamiya,,"5' 8""",155,68,Southpaw,1999-04-19,1.69,53,4.5,35,5.07,27,100,0.0
3c241737a6069b9f,Denis Kang,,"5' 11""",185,77,Orthodox,1977-09-17,2.27,35,1.65,67,2.51,65,38,1.2
b42d3a1469dab722,Koya Kanda,Bushido,"5' 9""",145,75,Southpaw,1995-12-20,3.63,41,2.9,53,2.0,18,100,0.0
8b69839f3555a67b,Martin Kampmann,The Hitman,"6' 0""",170,72,Orthodox,1982-04-17,3.22,42,3.28,62,1.86,41,78,2.0
5669b828e7e11329,David Kaplan,Diamond,"5' 7""",155,,Orthodox,1979-11-16,2.88,46,4.32,67,4.88,43,0,0.7
5d1b7e3dd9e11074,Manel Kape,StarBoy,"5' 5""",125,68,Southpaw,1993-11-14,4.68,55,3.88,57,0.36,30,78,0.2
43292ecf0e72c143,Georgi Karakhanyan,Insane,"5' 8""",145,,,1985-05-29,4.49,39,5.0,54,1.41,50,33,1.9
e361e5c858af6ff1,Alex Karalexis,The Assassin,"5' 8""",155,66,Orthodox,1977-09-20,2.57,42,2.39,54,2.7,45,86,0.9
853eb0dd5c0e2149,Kai Kara-France,Don't Blink,"5' 4""",125,69,Orthodox,1993-03-26,4.46,40,3.24,64,0.56,30,83,0.0
e4faa79383c9f214,Ernesta Kareckaite,Heavy-Handed,"5' 9""",125,71,Orthodox,1998-07-05,7.28,42,6.47,49,0.75,60,81,0.0
257b0c8d6f199895,Impa Kasanganay,Tshilobo,"5' 11""",170,75,Orthodox,1994-01-17,4.96,48,3.66,58,1.75,58,66,0.2
4a9120fa47bafef0,Jinnosuke Kashimura,,"5' 7""",155,71,Southpaw,2001-08-12,0.21,50,7.37,25,3.16,100,0,6.3
3058888c33149a53,Yusuke Kasuya,,"5' 7""",155,,Southpaw,1989-11-16,2.17,44,4.34,48,1.36,33,0,0.0
6e7506127408aa9e,Nadia Kassem,,"5' 5""",125,66,Southpaw,1995-11-15,3.13,41,4.48,48,0.46,33,40,2.8
542db012217ecb83,Tetsuji Kato,,,155,,Orthodox,1977-12-05,1.2,29,2.1,70,2.0,57,80,0.5
ebf1c247b2cba375,Hisaki Kato,,"6' 0""",185,,,1982-09-17,2.8,48,1.72,68,1.62,100,0,0.0
bb2c3c3a466224af,Lone'er Kavanagh,,"5' 6""",125,67,Orthodox,1999-06-09,4.13,50,3.94,53,1.12,46,82,0.4
7b433309b0fd12aa,Brad Katona,Superman,"5' 6""",135,64,Orthodox,1991-12-19,4.81,52,4.75,50,1.86,34,61,0.0
36df8e119aec6175,Sarah Kaufman,,"5' 5""",135,66,Orthodox,1985-09-20,6.65,46,4.0,62,0.38,57,81,0.0
751de04455cfaac0,Calvin Kattar,,"5' 11""",145,72,Orthodox,1988-03-26,4.41,37,6.55,54,0.34,29,77,0.1
fa2320781bfe4f49,Yusuke Kawaguchi,,"6' 0""",255,,,1980-08-14,2.87,47,3.93,50,0.0,0,72,0.0
58d42b9e920b25fc,Canaan Kawaihae,,"6' 0""",145,71,Southpaw,1997-08-26,2.83,51,4.59,36,0.0,0,100,0.0
9e91d7fd2720e241,Ryo Kawamura,,"5' 11""",205,,Orthodox,1981-06-29,0.6,16,3.93,39,0.0,0,6,0.0
80d918336163b80c,Tatsuya Kawajiri,Crusher,"5' 7""",145,69,Orthodox,1978-05-08,2.04,44,2.01,50,3.63,48,63,1.1
1a08b01fdabb6ae2,Tony Kelley,Primetime,"5' 9""",135,70,Switch,1987-01-21,5.55,47,4.85,45,0.0,0,52,1.4
547c5611bd366988,Doug Kay,,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
49f4171f14f54220,Masuto Kawana,Mast,"5' 6""",145,69,Orthodox,1995-01-30,2.54,41,3.79,41,11.67,55,100,0.0
148bb103cfbf123e,Toshiomi Kazama,,"5' 7""",135,69,Orthodox,1997-05-15,1.49,53,4.56,38,1.94,16,66,1.0
56c9acc4e86046a2,Chris Kelades,The Greek Assassin,"5' 7""",125,68,Orthodox,1981-02-21,2.4,43,2.64,48,1.04,18,53,0.3
c788481ae19e798d,Mayana Kellem,,"5' 5""",135,,Orthodox,1981-07-07,1.94,22,2.9,62,0.0,0,0,0.0
a72b20136239ba39,Ryan Keenan,,"5' 10""",170,,,1985-06-15,0.0,0,0.0,0,0.0,0,0,0.0
981ab7a0576f76a0,Julie Kedzie,,"5' 5""",135,,Orthodox,1981-03-18,2.9,36,3.18,46,1.14,23,78,0.0
7be14eaed4c74856,Brian Kelleher,Boom,"5' 6""",135,66,Switch,1986-08-19,3.31,41,4.59,54,1.68,41,60,0.7
c0eecd851dbf3146,CJ Keith,,"6' 0""",155,,Orthodox,1986-08-09,0.86,50,1.82,50,0.0,0,62,0.0
5b43d68174b6e2ab,Losene Keita,Black Panther,"5' 7""",145,72,Orthodox,1997-12-30,3.47,43,4.47,62,0.0,0,100,0.0
aac5ac38148f0528,Paul Kelly,,"5' 9""",155,70,Orthodox,1984-09-12,3.22,37,2.61,59,1.34,60,30,1.5
ace83095105dd205,John Kelly,,"5' 9""",170,,,1978-08-02,0.0,0,0.0,0,0.0,0,0,0.0
bdcbb976816fd256,Daniel Kelly,,"6' 0""",185,70,Southpaw,1977-10-31,3.62,38,4.64,61,1.86,34,78,0.3
9b8a73b59be8d786,Waylon Kennell,,"6' 0""",185,,,,0.0,0,0.0,0,0.0,0,0,0.0
68f6e96c5fa6e044,Jeremy Kennedy,JBC,"5' 11""",145,71,Orthodox,1992-09-16,2.22,46,2.58,47,5.73,52,66,0.0
185fb0200a4605e6,Steve Kennedy,The Steamrolla,"5' 11""",170,,Orthodox,1983-03-07,2.28,35,5.52,45,2.51,33,0,0.0
3c660c90d48fc80d,Tim Kennedy,,"5' 11""",185,74,Orthodox,1979-09-01,2.78,47,1.84,62,2.58,35,70,0.7
772022b989534f0d,Maimaitituoheti Keremuaili,Kyrgyz Mountain Eagle,"5' 6""",135,66,Orthodox,1991-03-18,1.47,52,1.67,37,1.0,33,84,0.0
c1e4ae143cce7398,Aurelijus Kerpe,,,,,Orthodox,,1.26,16,8.21,31,0.0,0,0,0.0
e7bba7ce4d6c7b07,Casey Kenney,,"5' 7""",135,68,Southpaw,1991-03-20,4.85,42,4.67,58,1.09,35,61,0.4
b84f34b425dfd24b,Ron Keslar,,,185,,,1980-04-17,0.0,0,2.05,60,0.0,0,100,7.7
